city_id,region_id,name_ar,name_en
4807,1,صالحية كف,Salhiyat Kaf
4815,1,المصيفقيه,Al Musayfiqih
4816,1,الناصفه,Al Nasfah
4837,1,الباينيه,Al Baynih
4848,1,النزهة,Al Nuzha
4865,1,الجامعية,Al Jamieyah
4873,1,رفايع المزينى,Rufa'i Al Muzaini
4947,1,الجافورة,Al Jaforah
4972,1,الحفيرة,Al Hufayyirah
4997,1,القرينه,Al Qurainah
5001,1,غيانه وحرقان,Ghianah Wahurqan
5022,1,العبدليه,Al Abdaliyah
5164,2,الصدر,As Sadr
5730,2,العقيق,Al Aqeeq
5959,2,الوطاة,Al Watah
6175,2,الفلحة,Al Falhah
7035,2,غران,Gharan
7680,2,الشباشبة,Al Shabashibah
9594,3,الرذايا,Al Radhaya
9605,3,ينبع الصناعية,Yanbu Al Sinaiyah
10364,3,الرفيعة,Al Rafeah
10366,3,المجرذية,Al Majradiyah
10367,3,ضويل,Duwail
10437,3,صبحا الجحفه,Sabha Al Jahfah
10444,3,بدائع الحناحنه,Badai' Al Hanahanah
10445,3,بدائع العوض,Badai' Al Awd
10475,3,ملح,Malah
10706,4,الجديدات,Al Jadidat
10724,4,الحجره,Al Hiijrah
10772,4,حريفيات درعه,Harifiyat Dareih
10809,4,عين ابن فهيد,Ayn Ibn Fuhayd
10824,4,تلعة رشيد,Tal'ah Rashid
10826,4,كفت,Kofat
10827,4,النويصفة,Al Nuwaisifah
10828,4,الصحاف,Al Sihaf
10829,4,مشرفة عمودان,Mishrifat Amudan
10832,4,فيضة السلمات,Faidat Al Salamat
10833,4,الخريشاء,Al Kharisha
10835,4,العازمية,Al Azmiyah
10842,4,ابو قليبات,Abu Qaleebat
10852,4,الديرية,Al Deeriyyah
10872,4,المرموثة,Al Marmuthah
10873,4,المرموثة الشمالية,Al Marmuthah Ash Shamaliyah
10879,4,مازونة,Mazunah
10880,4,الصلبيه,Al Salbiyah
10889,4,الكدادية,Al Kadadiyah
10917,4,شقران الحاجر,Ash Shuqran Al Hajr
10939,4,الفايزية,Al Fayziyah
11040,5,هجرة فضيلة,Hijrath Fudailah
11046,5,السالمية,Al Salimiyah
11051,5,ابو طوطاحه البرازي,Abu Tutahah Al Barazi
11054,5,الرقعى,Ar Ruq'i
11055,5,الذيبيه,Al Dhibiyah
11061,5,معرج السوبان,Ma’Raj Al Suban
11062,5,خبيراء,Khubaira
11090,5,تناقيب,Tanajib
11094,5,غزلان,Ghazlan
11113,5,الجوية,Al Jawiyah
11127,5,الفردانية,Al Fardaniyah
11129,5,الجيشية,Al Jaishiyah
11130,5,انقير,Annaqeer
11198,6,عين بن مصافح,Ain Bin Musafih
11641,6,مصاولي,Masawly
12351,6,الشقيريه,Al Shuqayriyah
13989,6,آل قبره والقوزيه,Al Qibrah Al Quoziyah
15607,6,العقيق,Al Aqiq
17411,8,العريدة,Al Areedah
17417,8,القرينين,Alqarinin
17420,8,بدائع  الجرعاء,Al Badai' Al Jara
17431,8,الضربة,Al Darbah
17444,8,رجامة,Rijamah
17456,8,الزبيرة,Al Zubairah
17457,8,الخوير,Al Khuwair
17465,8,الحيانية,Al Hayaniyah
17467,13,الجبيلي,Al Jabayli
17475,8,ام ساروت,Umm Sarut
17476,8,الناصرية,Al Nasiriyah
17477,8,الفويلق 2,Al Fuwailiq 2
17478,8,الفويلق 1,Al Fuwailiq 1
17491,8,بدائع العليا,Badayie Aleulya
17493,8,ريع المحمي,Rai Al Mahmi
17514,8,المنصورية,Al Mansuriyah
17573,8,الرضفين,Al Radhfain
17574,8,الشارف,Al Shaarif
17577,8,روض العبد,Rawd Al Abd
17613,8,الغانمية,Al Ganimiyah
17614,8,الحمودية,Al Hamudiyah
17639,8,حمه,Hama
17648,8,أبو سويسيات,Abu Swaisiyat
17662,8,الدحوه,Ad Dihwah
17698,8,الشق,Al Shaq
17704,8,بدائع الشق,Badai' Al Shaq
17708,8,الصفراء,As Safra
17740,8,اللبانه,Al Labana
17743,8,وسعة الرس,Wasat Al Rass
17744,8,الطنيب,Al Tuneib
17750,8,البحره,Al Bahra
17761,8,ام شعاري,Umm Sha'arei
17762,8,اللخين عبيد,Al Lakheen Ubaid
17777,8,المناخ,Al Manakh
17778,8,المجصة,Al Majasah
17780,8,البوييضة,Al Buwaiyidah
17781,8,ابو دويحات,Abu Duyhat
17791,8,المغار,Al Maghar
17802,8,مران,Maran
17827,8,الناصفة,An Nasifah
17853,8,فيضة المسعار,Faidat Al Masa'r
17863,9,الديدب,Al Didab
17888,9,ابن عائش,Ibn Aesh
17924,10,النعامية,Al Naeamia
17925,10,الهجاريه,Al Hajariah
17926,10,الخواجيه,Al Khawajih
17927,10,السوالمه,Al Sawalimah
17928,10,الباطنه,Al Batinah
17929,10,الشمه,Al Shamuh
17930,10,الرافعي,Al Rafie
17931,10,الطراشه,Alt Arashah
17932,10,الفقره,Al Faqrah
17933,10,ابو الكرش,Abu Alkarsh
17934,10,العرجين,Al Arjeen
17935,10,الحواية,Al Hiwaya
17936,10,العمارده,Al Amaridah
17937,10,القصاده,Al Qasadah
17938,10,السروريه,Al Saruriyah
17939,10,النجابه و الجحاجح,Al Nijabah Wal Jahajih
17940,10,عبدالله العيافي (العيافي),Abdullah Al Eyafi (Al Eyafi)
17941,10,الجعاونه,Al Jaeawunah
17942,10,حله محسن  المحاسنة,Halah Muhsin Al Muhasana
17943,10,الدواحشه,Al Dawahishah
17944,10,تيهان (حلة تيهان),Tyhan (Hulat Tyhan)
17945,10,الخواره,Al Khawarah
17946,10,الشواهية,Al Shawahiyah
17947,10,الشعاره,Al Shiarah
17948,10,القواعة,Al Qawaea
17991,10,الشاخر,Al Shaakhir
17992,10,ام الشباقاء,Umm Al Shibaqa
17993,10,اللخبصية,Al Lakhabsia
17994,10,الصامخ,Al Samikh
17995,10,الجاره القديمه,Al Jarah Al Qadiumah
17996,10,الزينيه,Al Ziniyah
17997,10,حلة علي بن موسى,Hulat Ali Bin Musa
17998,10,ام القحفه,Umm Al Qahfah
17999,10,حلة المكي,Hulat Al Makki
18000,10,حلة العرشي,Hulat Al Earshi
18001,10,قبه,Qibah
18002,10,الخضراء,Al Khadraa
18003,10,حله عطيه,Halah Attieh
18004,10,حله ابو مرعي,Halah Abu Marei
18005,10,الدحيقي,Al Daheeqi
18006,10,الحشيبرية,Al Hashibiria
18008,10,الرونه,Al Runah
18009,10,حله محمد عيسى,Halah Muhamad Eisa
18010,10,حله العقيبي,Halah Aleaqibiu
18011,10,حله القميري,Halah Al Qamiri
18012,10,حله مشاري,Halah Mishary
18013,10,حله الصهلولي,Halah Al Sahluli
18014,10,حله الحو تين,Halah Alhawa Tyn
18015,10,حله بن علوان,Halah Bin Alwaan
18016,10,حله الحكمى,Halah Al Hukmaa
18017,10,حله عبدالله قبع,Halah Abdullah Qabea
18018,10,حله مروعي بن شامي,Halah Maruei Bin Shamy
18019,10,حله الكلابيه,Halah Al Kalabih
18020,10,ابو دنقور,Abu Danqur
18021,10,الجديين,Al Jidiayn
18022,10,زباره الجديين,Zubarah Al Jidyeen
18023,10,شيبان,Shayban
18025,10,قرية الجوابره,Qaryat Al Jawabirih
18026,10,الشواجرة والجرابية,Al Shawajirat Wal Jarabiyah
18027,10,الزيني,Al Zayni
18028,10,المحاصيه,Al Mahasih
18029,10,جميما,Jameema
18030,10,حنقفه,Hanaqfah
18031,10,الحوامضه جحيش,Al Hawamidah Jahish
18032,10,الزقله,Al Zaqlah
18043,10,شهده,Shahdah
18044,10,الكلبه,Al Kalabah
18045,10,الفصاله والدغاريه,Al Fisalah Wal Dagharih
18046,10,الشقافه والمصاوفة,Al Shiqafah Wal Musawafa
18048,10,الشعافه,Al Shaeafah
18049,10,ابوالمقره,Abu Al Maqrah
18052,10,العواجمه,Aleawajimuh
18053,10,وجه الحسن,Wajah Alhasan
18054,10,العرضه,Alearduh
18055,10,البطيح,Albatih
18056,10,السداده,Alsidaduh
18057,10,النزلـــه,Alnzlh
18058,10,عوانه,Eawanah
18059,10,العبده,Aleabduh
18060,10,ابو الطيور,'abu Altuyur
18061,10,ام العرش,Umm Alearsh
18062,10,منسيه,Mansih
18063,10,الصنيف,Alsanif
18064,10,الحمضيه,Alhimdih
18065,10,الحرف,Alharaf
18066,10,المجديره,Almajdiruh
18067,10,حلة ابو حبيبه,Hulat 'abu Habibuh
18068,10,الخوالده,Alkhawaliduh
18069,10,الزيديه,Alzaydiuh
18070,10,الحجرين,Alhajarayn
18071,10,جريبه,Jaribuh
18072,10,زربه,Zarabah
18073,10,الهدوى,Alhadwaa
18074,10,الحقاويه,Alhaqawih
18075,10,العسيله,Aleasiluh
18076,10,الرجيع,Alrajie
18077,10,حلة ابراهيم عيسى,Hulat 'iibrahim Eisaa
18078,10,الكومه,Alkawmuh
18191,10,الخشابية,Al Khashabiyah
18210,10,الشابطه,Al Shabitah
18285,10,سلام بني واصل,Salam Bani Wasal
18436,10,الواسط,Al Wasit
19924,10,الغفقيه,Al Ghafqiyah
19927,10,الشعفوليه,Ash Shuafuliyah
19931,10,الظبرة,Al Dhabrah
21068,10,سمرة الجد,Samrat Al Jed
21167,10,منشبة,Manshabah
21168,10,العرق,Al Arq
21981,12,الفرح,Al Farah
21984,12,قذانه,Al Qadhanah
22799,12,الضحوات,Al-Dahwat
23385,13,ابورواث,Aburawas
23386,13,هديب,Hedeb
23388,13,الحرة,Al Harah
23408,13,أطناب,Athnab
23416,13,بسيطاء,Basithah
23419,8,حبران,Habran
23420,4,ابرقية,Abraqiyah
999999,5,المنطقة الشرقية (غير محدد),Westeren Region (unspecific)
